Unnamed: 0,enzyme,centers,plddt_res,plddt_atom,representative,enzyme_class,mainclass,subclass,subsubclass,designation,uniq_designation,uniq_fold,hierarchical,enzyme_name
120455,P9WFV1,"(-4.6204, 6.8832, 2.9515)",91.03550051599586,91.4174530408512,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_P9WFV1
98326,Q2JHX0,"(-3.2185, 7.967, -5.0843)",90.2278231292517,90.6858801764622,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q2JHX0
192368,Q816T0,"(5.412, 2.5738, 8.0593)",93.01556109725684,93.23114644740924,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q816T0
192556,A5UDF4,"(-7.785, 0.6354, -1.6739)",93.52324041811848,93.68570161407592,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A5UDF4
131168,Q0T6Q2,"(8.3003, 1.4819, 4.172)",94.01472093023256,94.18551688843398,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q0T6Q2
200288,Q1GNP7,"(-2.7479, -2.1591, -6.0455)",92.82140164899882,92.98639031770044,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q1GNP7
51411,Q1GKN8,"(3.4303, 7.3362, -3.6687)",93.37858809801634,93.56237820228048,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q1GKN8
169327,B7KCI7,"(-1.5122, 8.2773, -0.8629)",92.1037119437939,92.21380450687738,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B7KCI7
219298,A5VSE9,"(-7.08, -2.963, -3.8217)",93.40986316989738,93.56568672951413,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A5VSE9
154536,Q48DN1,"(3.4219, -5.583, -2.0853)",93.41213133640552,93.6216808323564,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q48DN1
27633,Q5GS31,"(-1.7664, 9.2044, -4.227)",87.55462427745665,87.99909692263445,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q5GS31
61018,Q6MQU3,"(-7.5496, 1.0877, -0.4268)",92.91020100502512,93.18190929273707,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q6MQU3
162522,A5HY79,"(-3.1214, -7.8797, -3.5887)",93.82370233702336,93.98368927589368,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A5HY79
184400,Q1CR59,"(-1.0098, 7.8419, -3.0136)",92.33991315136475,92.50891390325526,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q1CR59
81815,A5FP73,"(4.1914, -4.1192, 6.3366)",93.00113161131613,93.21763789152024,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A5FP73
53381,Q11VK7,"(-4.939, 7.2506, 0.202)",92.57657980456024,92.7763327467172,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q11VK7
81424,A0Q693,"(7.9438, 0.961, 6.2964)",93.3490282902829,93.5402808988764,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A0Q693
188967,Q89WQ1,"(3.9189, -6.4447, -0.1181)",93.31755148741418,93.466215942029,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q89WQ1
154441,Q8PIW4,"(7.553, -4.3427, 1.3389)",92.94610227272726,93.14977374261422,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q8PIW4
81615,Q632V2,"(5.5075, 1.8884, 8.1504)",93.19334164588528,93.39833850931676,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q632V2
191016,A1UPA5,"(-10.4199, 4.9304, 1.3048)",91.78637894736842,91.9998313253012,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A1UPA5
83317,Q2YLH9,"(-7.5658, -0.1585, -3.6487)",93.45712656784492,93.6196331738437,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q2YLH9
170376,Q1RJS2,"(4.4673, -2.3453, 6.1477)",93.23167268351382,93.4126959479444,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q1RJS2
73109,P67515,"(4.8328, -3.0481, 6.828)",92.87124849939975,93.11873739653876,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_P67515
13157,B7L9I6,"(8.1141, 1.4154, 4.2747)",94.12332558139536,94.30196342355522,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B7L9I6
49938,A8MJY6,"(6.0093, -4.5644, 6.7212)",93.11104738154611,93.2971163290362,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A8MJY6
64015,B5EZ89,"(6.3573, -2.6236, 3.9145)",93.89629069767442,94.0855467604808,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B5EZ89
187645,A9MKC8,"(7.035, -1.4962, 4.4458)",93.89916279069767,94.08317234292426,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A9MKC8
147094,B5YQJ4,"(8.1615, 1.2134, 4.1876)",93.89459302325582,94.07737234820776,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B5YQJ4
16798,Q3KMF3,"(-4.3987, 4.7352, -1.4995)",92.60957264957264,92.79989786585368,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q3KMF3
9462,Q7MW49,"(5.8186, 7.1343, -5.4587)",92.15004324324325,92.39474499332444,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q7MW49
84988,Q5M657,"(5.3965, -2.5395, 6.5301)",92.9253661464586,93.18465868263472,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q5M657
169280,Q5X5L8,"(0.7421, 10.0497, -1.4547)",93.30545565006076,93.49520488098824,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q5X5L8
99905,B4EEW1,"(1.1903, -5.2127, -0.1486)",93.15061342592593,93.38676553047073,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B4EEW1
114330,A5V1W3,"(1.0579, 10.5773, -3.4945)",92.54449115044248,92.81549756437023,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A5V1W3
204900,B4U0A1,"(-0.1005, 7.4248, 1.07)",92.722725090036,92.94077712388712,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B4U0A1
207430,Q28VD4,"(2.8857, 6.9004, -2.5743)",92.48509849362688,92.69902135231318,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q28VD4
87391,Q8DS85,"(5.2866, -1.7183, 7.7929)",92.80764705882352,93.06306483006438,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q8DS85
16764,Q057G3,"(-2.2735, 6.7181, -0.3516)",91.09344746162928,91.1428966480447,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q057G3
177477,Q9KTE6,"(9.853, -0.3061, 1.7196)",93.40153846153844,93.6213794117647,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q9KTE6
73667,Q4QLY8,"(-3.3678, 0.5463, -7.2261)",93.35752613240416,93.53551759232336,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q4QLY8
51775,B7JT07,"(9.4739, 1.1951, 1.1349)",93.16991271820449,93.37322204968945,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B7JT07
228798,B2GDF8,"(5.7694, -3.5041, 5.199)",93.03130434782612,93.23295781106695,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B2GDF8
186364,A1VEL2,"(-4.5971, -6.4347, -5.0487)",94.00306393244874,94.08392032593936,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A1VEL2
135815,B2ISI0,"(-3.2367, -5.3997, 1.1911)",92.85091236494596,93.09408062340776,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B2ISI0
191851,Q8TQD3,"(5.3724, 7.2271, -0.901)",92.86083246618104,93.05434933264888,Q9V0B9,6.1.1.4,6,1,1,4,126,1598,126,AF_Q8TQD3
229585,B7IL05,"(5.516, 2.5718, 7.5634)",92.96684538653368,93.1761873739724,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B7IL05
175339,A3DKS1,"(3.0338, 5.3741, -1.5918)",93.84616099071206,94.00732775836246,Q9V0B9,6.1.1.4,6,1,1,4,126,1598,126,AF_A3DKS1
206379,C4ZWC9,"(7.5902, 0.6979, 5.097)",93.62211627906976,93.8010621799561,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_C4ZWC9
169753,B0SAB8,"(2.7349, 7.5752, -7.3075)",92.85901960784314,93.06520747769436,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B0SAB8
87083,A8Z4I6,"(6.0507, 2.4523, 6.9242)",92.69529192546582,92.95492281568386,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A8Z4I6
190858,Q5XE35,"(4.2652, -3.2564, 6.7314)",93.04635054021608,93.27703452434795,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q5XE35
60827,A6H244,"(7.1626, -2.405, 0.1123)",91.27523908523908,91.60156634304208,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A6H244
112971,B4RNT1,"(2.0091, -6.011, 1.1201)",94.27344748858448,94.4820527306968,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B4RNT1
190481,Q5QYD1,"(6.9689, 8.1369, 1.611)",93.02526806526808,93.2805621258578,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q5QYD1
68513,Q4ZN90,"(5.0361, 7.737, -4.5164)",93.4732258064516,93.68197919718722,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q4ZN90
96833,A8YWU4,"(0.2992, 8.3096, 1.7527)",93.66157960199004,93.8421973643886,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A8YWU4
207590,Q0ABN3,"(-5.7442, -5.0383, -2.8802)",93.23480324074072,93.46456802821042,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q0ABN3
85715,Q8Q054,"(5.6116, 7.2298, -0.6753)",93.32593167701864,93.5033392925552,Q9V0B9,6.1.1.4,6,1,1,4,126,1598,126,AF_Q8Q054
122379,C6E100,"(2.0159, 7.091, 6.5712)",93.24089805825244,93.39371590560832,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_C6E100
140445,A6V0C2,"(4.632, -3.1552, 4.4152)",93.34214203894616,93.56840522875817,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A6V0C2
175973,Q8XVT3,"(7.1171, 5.4085, 3.6797)",92.9364196123147,93.20488759124088,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q8XVT3
95876,Q8U2E6,"(-0.0723, -1.866, 6.9648)",93.88815925542916,94.0418436101442,Q9V0B9,6.1.1.4,6,1,1,4,126,1598,126,AF_Q8U2E6
47239,B0BXI2,"(-4.2354, 2.8338, -5.3898)",93.10122155688624,93.2315390258216,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B0BXI2
165925,Q8FYQ7,"(-4.8313, 0.2879, -8.1416)",93.27363740022804,93.434375,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q8FYQ7
103795,Q5RDP4,"(5.4419, 6.9654, -9.9071)",90.2862015503876,90.36312491296478,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q5RDP4
11498,B4SYK7,"(6.6227, -3.4435, 3.4974)",93.9386976744186,94.12523306948108,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B4SYK7
124949,C3MB60,"(-5.0761, -4.567, -4.8419)",93.24075342465753,93.41810192558272,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_C3MB60
209415,Q7M926,"(0.7454, 9.5043, 1.6794)",93.26869352869352,93.4635457864314,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q7M926
15572,A9NET8,"(6.2357, -1.4347, -9.2336)",92.65210460772104,92.88337042682927,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A9NET8
79341,Q3AJU8,"(-7.0444, -5.793, -7.0013)",90.49056,90.91120334998531,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q3AJU8
54135,Q0BW99,"(-4.0277, -7.1125, -2.7998)",91.54507428571428,91.71533623188408,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q0BW99
171307,F4I116,"(-8.5757, -0.7942, -1.7467)",89.5385609532539,90.08942475839854,P10857,6.1.1.4,6,1,1,4,126,2540,126,AF_F4I116
13158,Q324Q2,"(7.1591, -1.1186, 4.1251)",94.1508023255814,94.32646180860404,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q324Q2
136240,Q974N4,"(3.613, 6.397, 2.8669)",93.50842328042329,93.67397802197802,Q9V0B9,6.1.1.4,6,1,1,4,126,1598,126,AF_Q974N4
110594,B2S7N1,"(-7.5315, -2.0058, -3.8582)",93.4408779931585,93.6053110047847,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B2S7N1
158470,Q73IT7,"(-5.3083, -6.7367, -3.0004)",90.90778042959428,91.20908456973294,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q73IT7
173256,A5TYB2,"(-9.0478, 6.031, 2.4055)",90.92976264189886,91.31238276632077,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A5TYB2
75341,B0U376,"(3.6214, 6.8454, -4.6411)",92.57144482366324,92.79696146736812,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B0U376
140299,O66680,"(-12.6748, 11.979, 6.6249)",92.20623028391168,92.29884843839817,O66680,6.1.1.4,6,1,1,4,126,9727,126,AF_O66680
129816,B4TB51,"(5.8942, -3.4806, 3.9444)",93.91675581395349,94.10743183817064,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B4TB51
214215,Q5M1L6,"(4.8859, -2.7852, 6.1937)",93.0938175270108,93.34728293413175,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q5M1L6
188871,B8GW27,"(5.3526, 8.3491, -1.8053)",93.43029036004648,93.58460044477393,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B8GW27
22319,Q9PBG8,"(6.6324, -4.7412, 2.104)",92.746803185438,92.96769449580432,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q9PBG8
76606,B8FUR3,"(1.8961, 11.3995, -0.3795)",92.74960096735188,93.0552078019505,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B8FUR3
53056,Q2GDQ6,"(-5.1545, 2.3797, -4.4871)",89.34350180505416,89.54409998498724,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q2GDQ6
15209,A8IMK0,"(1.9958, 9.595, 0.6425)",92.93797482837527,93.10790481717932,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A8IMK0
206108,B0STJ3,"(2.6707, 7.0701, -7.423)",92.98569780853518,93.19396827644808,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B0STJ3
14663,Q6LN98,"(6.9237, 4.7055, 4.9012)",93.30202797202796,93.51144090111175,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q6LN98
133342,Q8BMJ2,"(3.0033, 2.9832, -2.7701)",89.8502886247878,90.18598070398642,P10857,6.1.1.4,6,1,1,4,126,2540,126,AF_Q8BMJ2
91403,Q2A307,"(6.8101, 8.2965, -4.0901)",93.0469495694957,93.2536906027023,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q2A307
195867,B3WCD5,"(7.5545, 7.3327, 2.0093)",92.9619800747198,93.2057142857143,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B3WCD5
94348,Q50192,"(-0.5224, 9.6162, -7.2729)",90.29045267489713,90.64468162839248,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q50192
118951,C3K2L2,"(1.5016, -5.2866, -4.2506)",93.34738479262673,93.573726063441,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_C3K2L2
205692,Q13U82,"(10.9456, -2.8003, -13.7202)",93.26709154113556,93.50252307692308,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q13U82
29681,B4RCZ4,"(-8.5734, -8.8776, 5.4237)",92.3201384083045,92.5844755038988,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B4RCZ4
115385,A6M268,"(-3.4551, -8.0709, -3.2333)",93.76359068627453,93.93488546120952,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A6M268
164695,Q04Q48,"(3.1555, 8.1439, -6.9462)",92.47787037037035,92.70520125160006,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q04Q48
83703,Q9HN72,"(4.46, -7.9208, -1.444)",92.70102824858758,92.89434017168632,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q9HN72
8042,A5ITT0,"(5.8651, 3.6817, 7.176)",92.71931677018634,92.97583204692806,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A5ITT0
156871,Q744V3,"(11.4089, 7.8102, 0.3302)",90.8470278637771,91.31782200476064,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q744V3
220051,B6YRS4,"(4.9094, 7.1706, -5.4786)",91.81834422657953,91.99194275112642,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B6YRS4
139818,P56457,"(-7.8381, -4.4892, -3.3123)",92.55785359801489,92.7454273114355,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_P56457
152229,B1XT72,"(8.1541, -4.785, 0.3564)",92.28834831460676,92.52501070969583,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B1XT72
154184,C5D6D7,"(2.7313, 11.0323, -2.32)",93.02332919254658,93.2945312738951,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_C5D6D7
215011,O67646,"(-9.1216, -10.3507, -4.6352)",90.0384429065744,90.32890202702704,O67646,6.1.1.4,6,1,1,4,126,11538,126,AF_O67646
46815,Q3ZWQ1,"(3.7865, -4.9057, 5.9467)",93.11451414514144,93.31454240390482,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q3ZWQ1
126816,B7XHP6,"(-4.3078, 2.943, -10.8251)",89.11732558139535,89.34462124418113,Q8SRS8,6.1.1.4,6,1,1,4,126,8870,126,AF_B7XHP6
122649,Q3M3A3,"(-2.5315, 8.3088, -1.0004)",91.60603211009172,91.75772270114942,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q3M3A3
210607,A1SHV9,"(-4.054, -7.0607, -5.8929)",91.61641509433964,91.77510747031415,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A1SHV9
206333,A3NDK5,"(6.5427, -4.6386, -5.2422)",93.37710648148148,93.59196014760148,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A3NDK5
47696,Q6F817,"(5.6227, -3.944, -6.191)",92.59580756013744,92.83313679930292,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q6F817
92045,A8G4T7,"(-0.014, 10.3132, 1.8326)",90.90276869158878,91.0453581661891,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A8G4T7
79827,B5FBK7,"(6.2994, 8.2005, -2.8344)",93.20763403263403,93.39472234432236,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B5FBK7
31526,A4YI28,"(1.7478, 8.5673, -2.4769)",93.23080000000002,93.35195836044242,Q9V0B9,6.1.1.4,6,1,1,4,126,1598,126,AF_A4YI28
18189,A8ERV3,"(-2.688, -7.5863, -6.6028)",93.81216808769794,93.95037803780376,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A8ERV3
8392,Q88XA9,"(9.7819, 4.1646, 3.5676)",92.83684405940596,93.09819917519474,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q88XA9
223300,Q57RS7,"(6.601, -3.5861, 3.1512)",93.713,93.90850527549824,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q57RS7
172565,Q04FL2,"(0.1404, 8.3269, 2.6683)",92.7213950617284,92.994371293903,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q04FL2
54429,A1WCP8,"(3.6857, -5.5935, -2.6124)",92.44570329670329,92.76528124561648,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A1WCP8
1536,B1I8Y2,"(5.5765, -1.4186, 7.582)",92.95577430972388,93.2112058118634,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B1I8Y2
223510,A7G9T9,"(-2.9479, -7.6364, -3.8918)",93.64428044280442,93.80188929551692,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A7G9T9
215739,A4YJS8,"(-3.3665, 7.8568, 2.6175)",93.24709382151028,93.3836575761995,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A4YJS8
218353,A5FMG2,"(5.0639, 6.9846, -5.0568)",92.48560796645702,92.7217202760776,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A5FMG2
167924,P0DG45,"(4.6194, -4.2333, 4.7851)",92.91861944777914,93.15578233343382,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_P0DG45
87820,Q2J364,"(2.3583, 9.6939, 0.4846)",93.14950800915332,93.28126490258796,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q2J364
198765,Q8NKR7,"(-2.9853, 6.2976, 8.6338)",94.17792140641156,94.32293801549612,Q9V0B9,6.1.1.4,6,1,1,4,126,1598,126,AF_Q8NKR7
169448,A6WXW1,"(-7.1511, -2.1349, -4.7253)",93.2518015963512,93.40391096979332,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A6WXW1
51366,Q9YD97,"(-1.7535, 7.9597, 4.1556)",93.28933263816477,93.5522284763976,Q9V0B9,6.1.1.4,6,1,1,4,126,1598,126,AF_Q9YD97
151247,Q4ULS1,"(0.991, 9.9246, -3.0899)",93.3000239520958,93.46166593148068,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q4ULS1
172300,Q484Q5,"(8.2847, -2.5139, 0.6526)",93.01005793742758,93.24965184318316,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q484Q5
85707,Q49YI8,"(5.0551, 10.0412, 0.6446)",92.61001243781094,92.8841674375578,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q49YI8
216474,Q3JNN1,"(-7.9235, -7.5599, 3.0294)",93.28814814814815,93.50353305785124,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q3JNN1
38051,Q5NMK1,"(-4.1774, 2.9971, -5.6447)",92.66433806146571,92.84422030622864,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q5NMK1
101797,A0Q8W7,"(2.3925, -4.947, 9.3486)",90.91632610939112,91.39739682539684,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A0Q8W7
35608,A4VY58,"(4.6121, -2.7593, 7.029)",93.19048019207683,93.45471800270715,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A4VY58
141430,Q5HF16,"(6.0398, 2.1781, 7.0393)",92.5139751552795,92.78261037357208,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q5HF16
206935,Q3IZL4,"(-5.368, 7.1746, 3.7929)",93.47576151121606,93.61585373224538,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q3IZL4
3116,Q13E15,"(3.4478, -4.7493, 5.0789)",93.06864464692482,93.22884838803373,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q13E15
223272,Q97SS0,"(5.3511, -1.923, 6.8614)",93.01182472989196,93.2607383555489,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q97SS0
84305,Q8EP12,"(-4.6196, -3.9125, -4.8648)",92.94225124378109,93.18582624826094,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q8EP12
25577,B5XZR2,"(7.4188, -0.567, 4.506)",93.87622093023258,94.06586950146628,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B5XZR2
149488,P13503,"(-7.0563, -7.8663, 0.465)",90.29194630872485,90.4944179270154,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_P13503
147458,Q2G3C3,"(-8.7038, -5.2777, 1.1675)",92.32590801886792,92.58762928442572,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q2G3C3
17156,Q182K8,"(-2.0762, -6.7675, -0.3706)",93.78022332506204,93.94493308721736,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q182K8
184509,A6WDL7,"(4.4665, 10.3445, -0.1502)",91.42026900584796,91.5642895602752,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A6WDL7
41594,A3MPH9,"(2.6265, -4.9841, 1.9577)",93.27193287037038,93.48665092250924,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A3MPH9
168814,Q15031,"(11.4657, 6.0722, -15.188)",90.39832779623478,90.48717745302714,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q15031
196827,Q8TVM4,"(-2.3507, 6.2102, 12.0513)",93.06831389183458,93.2752846163866,Q9V0B9,6.1.1.4,6,1,1,4,126,1598,126,AF_Q8TVM4
81570,Q054T5,"(-4.7025, 7.1193, 1.5959)",92.27256944444444,92.5078523680842,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q054T5
128523,Q9JW39,"(-8.4934, -2.7838, -6.1744)",91.88726373626372,92.49287974240514,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q9JW39
68603,B1YKH4,"(3.7478, -4.8391, 5.4635)",92.51141073657924,92.79013127413128,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B1YKH4
48153,Q4K5H6,"(1.6412, -4.8623, -0.2313)",93.3694470046083,93.57522114821325,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q4K5H6
111583,A8GNE3,"(-6.8338, 2.1537, -3.6991)",90.7158620689655,90.93592012418851,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A8GNE3
208545,A5IBJ1,"(-3.4753, 8.9506, 0.2667)",93.1600121506683,93.3559686652606,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A5IBJ1
20681,A1TVU7,"(-3.2479, 3.8431, -5.1895)",92.37392419175028,92.6499303482587,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A1TVU7
91581,Q38VP5,"(-3.7596, -6.0142, -6.9447)",92.4459727385378,92.66124788689103,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q38VP5
188064,B8ZTR5,"(0.5412, 11.0398, -7.0466)",90.3099279835391,90.66922755741128,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_B8ZTR5
97333,Q16E06,"(8.6643, 7.5255, -5.822)",93.65034198113206,93.83036831861058,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q16E06
158047,Q46L15,"(-7.0961, -6.3116, -0.8256)",91.07803944315545,91.23107505360971,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q46L15
115361,Q5GXI8,"(5.1211, -4.0969, 4.0607)",92.7387159090909,92.94059679976937,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q5GXI8
59066,Q9PKI4,"(-4.9683, 2.161, -2.7648)",92.52089133089136,92.7033145468393,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q9PKI4
60895,Q01U81,"(-6.1674, -6.3072, -3.4453)",92.99713580246912,93.2682364698647,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q01U81
87817,Q0AWK4,"(-5.9749, 5.0596, -5.9071)",93.1292354368932,93.25973033707864,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_Q0AWK4
177216,A5G677,"(0.2708, 7.6259, 7.2137)",93.8274150485437,93.9907331913599,A1TI06,6.1.1.4,6,1,1,4,126,365,126,AF_A5G677
